*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Thu Mar 12 17:48:15 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Jan-23 00:00:00.0000 TDB
Stop  time      : A.D. 2030-Jan-23 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2462373.500000000, A.D. 2029-Aug-25 00:00:00.0000,  8.898249191839748E-01, -4.399789649752228E-01, -1.907272187682836E-01,  7.879407626276052E-03,  1.383117479073392E-02,  5.995136129627579E-03,  5.837979945610656E-03,  1.010814893242339E+00, -2.152405511092709E-04,
2462374.500000000, A.D. 2029-Aug-26 00:00:00.0000,  8.975771978015699E-01, -4.260855979468571E-01, -1.847050516561651E-01,  7.624759076325326E-03,  1.395495859173982E-02,  6.048938650719028E-03,  5.836731278876676E-03,  1.010598693299351E+00, -2.171648525236536E-04,
2462375.500000000, A.D. 2029-Aug-27 00:00:00.0000,  9.050736566463022E-01, -4.120702561026828E-01, -1.786298644685538E-01,  7.367768682729489E-03,  1.407511713104967E-02,  6.101172042534140E-03,  5.835471367049335E-03,  1.010380546328804E+00, -2.191405146570937E-04,
2462376.500000000, A.D. 2029-Aug-28 00:00:00.0000,  9.123119568639235E-01, -3.979365880739859E-01, -1.725032395996937E-01,  7.108443627488423E-03,  1.419160227041551E-02,  6.151809268958970E-03,  5.834199818439938E-03,  1.010160384511903E+00, -2.211992298075944E-04,
2462377.500000000, A.D. 2029-Aug-29 00:00:00.0000,  9.192897704257753E-01, -3.836882943700688E-01, -1.663267877936163E-01,  6.846798371702613E-03,  1.430435882868745E-02,  6.200820858151338E-03,  5.832916078082385E-03,  1.009938111759245E+00, -2.233661153647010E-04,
2462378.500000000, A.D. 2029-Aug-30 00:00:00.0000,  9.260047871976852E-01, -3.693291332381723E-01, -1.601021500788674E-01,  6.582854066415565E-03,  1.441332680706553E-02,  6.248175826355369E-03,  5.831619460659154E-03,  1.009713609411781E+00, -2.256615138727298E-04,
2462379.500000000, A.D. 2029-Aug-31 00:00:00.0000,  9.324547210053481E-01, -3.548629247787883E-01, -1.538309990305257E-01,  6.316637229912299E-03,  1.451844260138527E-02,  6.293842086275204E-03,  5.830309172597666E-03,  1.009486740066677E+00, -2.281028621609676E-04,
2462380.500000000, A.D. 2029-Sep-01 00:00:00.0000,  9.386373142614606E-01, -3.402935544510474E-01, -1.475150398987669E-01,  6.048178300812823E-03,  1.461963899076062E-02,  6.337786307844724E-03,  5.828984324323465E-03,  1.009257349698892E+00, -2.307061530428322E-04,
2462381.500000000, A.D. 2029-Sep-02 00:00:00.0000,  9.445503413594611E-01, -3.256249772170556E-01, -1.411560121303024E-01,  5.777510733597901E-03,  1.471684388424367E-02,  6.379973288772349E-03,  5.827643936361032E-03,  1.009025268717495E+00, -2.334865271772265E-04,
2462382.500000000, A.D. 2029-Sep-03 00:00:00.0000,  9.501916117316815E-01, -3.108612234892230E-01, -1.347556917041630E-01,  5.504671356047681E-03,  1.480997802309275E-02,  6.420364991355590E-03,  5.826286945646773E-03,  1.008790313058732E+00, -2.364575299409870E-04,
2462383.500000000, A.D. 2029-Sep-04 00:00:00.0000,  9.555589742081843E-01, -2.960064077005431E-01, -1.283158944812711E-01,  5.229702734423971E-03,  1.489895215326567E-02,  6.458919542441342E-03,  5.824912221074480E-03,  1.008552286877634E+00, -2.396285910864047E-04,
2462384.500000000, A.D. 2029-Sep-05 00:00:00.0000,  9.606503250135896E-01, -2.810647395752061E-01, -1.218384803756079E-01,  4.952658157698357E-03,  1.498366466831796E-02,  6.495590691471323E-03,  5.823518599450819E-03,  1.008310988773519E+00, -2.430004638724776E-04,
2462385.500000000, A.D. 2029-Sep-06 00:00:00.0000,  9.654636221233733E-01, -2.660405368773404E-01, -1.153253575516747E-01,  4.673609304589148E-03,  1.506400132444862E-02,  6.530328430032881E-03,  5.822104953236821E-03,  1.008066223519065E+00, -2.465588942509054E-04,
2462386.500000000, A.D. 2029-Sep-07 00:00:00.0000,  9.699969082212946E-01, -2.509382365779352E-01, -1.087784850996476E-01,  4.392655451436756E-03,  1.513983901992714E-02,  6.563081529125159E-03,  5.820670297158144E-03,  1.007817820519308E+00, -2.502678164125051E-04,
2462387.500000000, A.D. 2029-Sep-08 00:00:00.0000,  9.742483425055249E-01, -2.357623995215357E-01, -1.021998720243846E-01,  4.109931332355984E-03,  1.521105515526667E-02,  6.593802373641046E-03,  5.819213929521106E-03,  1.007565658279755E+00, -2.540646665925545E-04,
2462388.500000000, A.D. 2029-Sep-09 00:00:00.0000,  9.782162379269698E-01, -2.205177030044429E-01, -9.559157044866434E-02,  3.825609402105188E-03,  1.527754213362100E-02,  6.622453489717213E-03,  5.817735586494606E-03,  1.007309691119465E+00, -2.578611060228727E-04,
2462389.500000000, A.D. 2029-Sep-10 00:00:00.0000,  9.818990962785704E-01, -2.052089176279488E-01, -8.895566218492187E-02,  3.539892881252106E-03,  1.533922346258377E-02,  6.649013873172208E-03,  5.816235570736753E-03,  1.007049971442066E+00, -2.615513255744958E-04,
2462390.500000000, A.D. 2029-Sep-11 00:00:00.0000,  9.852956314673824E-01, -1.898408696611567E-01, -8.229424015245945E-02,  3.252999466727320E-03,  1.539606560769617E-02,  6.673482561656742E-03,  5.814714811796944E-03,  1.006786660194047E+00, -2.650268500020811E-04,
2462391.500000000, A.D. 2029-Sep-12 00:00:00.0000,  9.884047736078787E-01, -1.744183958987719E-01, -7.560938839608526E-02,  2.965140375026035E-03,  1.544808058864161E-02,  6.695877723716114E-03,  5.813174832985592E-03,  1.006520021128429E+00, -2.681931294870294E-04,
2462392.500000000, A.D. 2029-Sep-13 00:00:00.0000,  9.912256528363600E-01, -1.589463011207898E-01, -6.890316521244932E-02,  2.676501923865018E-03,  1.549531846594398E-02,  6.716231594073086E-03,  5.811617631666321E-03,  1.006250400078004E+00, -2.709820569114231E-04,
2462393.500000000, A.D. 2029-Sep-14 00:00:00.0000,  9.937575684106447E-01, -1.434293266988214E-01, -6.217759256256433E-02,  2.387235084818326E-03,  1.553785344587194E-02,  6.734583406032498E-03,  5.810045508350058E-03,  1.005978195363891E+00, -2.733569269582013E-04,
2462394.500000000, A.D. 2029-Sep-15 00:00:00.0000,  9.959999519515645E-01, -1.278721339650690E-01, -5.543465248307303E-02,  2.097454006530917E-03,  1.557576912657335E-02,  6.750972822994647E-03,  5.808460888793988E-03,  1.005703826992927E+00, -2.753102569272503E-04,
2462395.500000000, A.D. 2029-Sep-16 00:00:00.0000,  9.979523326678109E-01, -1.122793009580700E-01, -4.867628912938143E-02,  1.807240842574985E-03,  1.560914694839231E-02,  6.765435379381609E-03,  5.806866172303912E-03,  1.005427710392033E+00, -2.768574797699012E-04,
2462396.500000000, A.D. 2029-Sep-17 00:00:00.0000,  9.996143089860680E-01, -9.665532846312246E-02, -4.190441424175419E-02,  1.516653153780920E-03,  1.563805916191496E-02,  6.778000140808132E-03,  5.805263620336413E-03,  1.005150237120279E+00, -2.780297569884842E-04,
2462397.500000000, A.D. 2029-Sep-18 00:00:00.0000,  1.000985527655640E+00, -8.100465108492533E-02, -3.512091407241621E-02,  1.225731126948214E-03,  1.566256557327584E-02,  6.788688993284689E-03,  5.803655283938098E-03,  1.004871762305376E+00, -2.788679250379040E-04,
2462398.500000000, A.D. 2029-Sep-19 00:00:00.0000,  1.002065669419167E+00, -6.533165029681864E-02, -2.832765652928866E-02,  9.345034028083552E-04,  1.568271260040277E-02,  6.797516805612365E-03,  5.802042961140808E-03,  1.004592597266887E+00, -2.794181835407878E-04,
2462399.500000000, A.D. 2029-Sep-20 00:00:00.0000,  1.002854439761718E+00, -4.964066782073795E-02, -2.152649796233909E-02,  6.429914556784010E-04,  1.569853339108339E-02,  6.804491915087578E-03,  5.800428174770938E-03,  1.004313005674028E+00, -2.797292527740781E-04,
2462400.500000000, A.D. 2029-Sep-21 00:00:00.0000,  1.003351563493932E+00, -3.393601866991347E-02, -1.471928942122219E-02,  3.512129675028413E-04,  1.571004831096048E-02,  6.809616677604326E-03,  5.798812163785766E-03,  1.004033202045603E+00, -2.798504380885561E-04,
2462401.500000000, A.D. 2029-Sep-22 00:00:00.0000,  1.003556782402339E+00, -1.822200361605572E-02, -7.907882354351069E-03,  5.918464809911746E-05,  1.571726560367252E-02,  6.812888039101104E-03,  5.797195884353722E-03,  1.003753351937043E+00, -2.798301317900439E-04,
2462402.500000000, A.D. 2029-Sep-23 00:00:00.0000,  1.003469855547767E+00, -2.502920885642681E-03, -1.094133705277649E-03, -2.330752746485083E-04,  1.572018229346193E-02,  6.814298179896151E-03,  5.795580018924345E-03,  1.003473573510823E+00, -2.797145291092412E-04,
2462403.500000000, A.D. 2029-Sep-24 00:00:00.0000,  1.003090561884781E+00,  1.321692321547636E-02,  5.720089691898356E-03, -5.255449245686353E-04,  1.571878543711368E-02,  6.813835274994800E-03,  5.793964992111594E-03,  1.003193940286570E+00, -2.795465695491215E-04,
2462404.500000000, A.D. 2029-Sep-25 00:00:00.0000,  1.002418704759567E+00,  2.893320510643518E-02,  1.253290752939541E-02, -8.181971844764162E-04,  1.571305371391997E-02,  6.811484348085914E-03,  5.792350991708236E-03,  1.002914484779594E+00, -2.793652467155091E-04,
2462405.500000000, A.D. 2029-Sep-26 00:00:00.0000,  1.001454117655369E+00,  4.464157642642826E-02,  1.934242330645745E-02, -1.110998814999053E-03,  1.570295917449286E-02,  6.807228124697084E-03,  5.790737992249038E-03,  1.002635202580728E+00, -2.792054350672749E-04,
2462406.500000000, A.D. 2029-Sep-27 00:00:00.0000,  1.000196670436905E+00,  6.033765823383996E-02,  2.614672240649075E-02, -1.403910330381991E-03,  1.568846884303852E-02,  6.801047747957281E-03,  5.789125777918706E-03,  1.002356056322710E+00, -2.790982879514238E-04,
2462407.500000000, A.D. 2029-Sep-28 00:00:00.0000,  9.986462753923603E-01,  7.601703659053463E-02,  3.294387076410606E-02, -1.696886486880560E-03,  1.566954583021636E-02,  6.792923222740764E-03,  5.787513961685725E-03,  1.002076978993113E+00, -2.790721194641253E-04,
2462408.500000000, A.D. 2029-Sep-29 00:00:00.0000,  9.968028926132063E-01,  9.167525888958132E-02,  3.973191379949103E-02, -1.989877048225727E-03,  1.564614966758863E-02,  6.782833495956276E-03,  5.785901998473842E-03,  1.001797876214907E+00, -2.791535369327155E-04,
2462409.500000000, A.D. 2029-Sep-30 00:00:00.0000,  9.946665346718050E-01,  1.073078300537180E-01,  4.650887523860403E-02, -2.282827329566383E-03,  1.561823570160074E-02,  6.770756151508940E-03,  5.784289191921298E-03,  1.001518627416792E+00, -2.793684570278321E-04,
2462410.500000000, A.D. 2029-Oct-01 00:00:00.0000,  9.922372711237877E-01,  1.229102076610248E-01,  5.327275546223176E-02, -2.575677889793918E-03,  1.558575358021934E-02,  6.756666795455299E-03,  5.782674696771548E-03,  1.001239086247134E+00, -2.797425085355363E-04,
2462411.500000000, A.D. 2029-Oct-02 00:00:00.0000,  9.895152340410616E-01,  1.384777952239714E-01,  6.002152916603748E-02, -2.868362655769979E-03,  1.554864515939826E-02,  6.740538341881577E-03,  5.781057522189212E-03,  1.000959081148105E+00, -2.803001949307171E-04,
2462412.500000000, A.D. 2029-Oct-03 00:00:00.0000,  9.865006264949722E-01,  1.540059333842282E-01,  6.675314241392663E-02, -3.160804801061993E-03,  1.550684260411424E-02,  6.722340598789850E-03,  5.779436545196053E-03,  1.000678417682051E+00, -2.810621105355612E-04,
2462413.500000000, A.D. 2029-Oct-04 00:00:00.0000,  9.831937364433138E-01,  1.694898898546992E-01,  7.346550967903474E-02, -3.452910065727142E-03,  1.546026806724926E-02,  6.702040779690301E-03,  5.777810547276617E-03,  1.000396884869561E+00, -2.820396382481369E-04,
2462414.500000000, A.D. 2029-Oct-05 00:00:00.0000,  9.795949583605548E-01,  1.849248506312637E-01,  8.015651218319630E-02, -3.744558185203250E-03,  1.540883690527768E-02,  6.679605718971582E-03,  5.776178288985367E-03,  1.000114268107293E+00, -2.832271953756298E-04,
2462415.500000000, A.D. 2029-Oct-06 00:00:00.0000,  9.757048234690218E-01,  2.003059170260903E-01,  8.682399957519008E-02, -4.035594834146140E-03,  1.535246636002248E-02,  6.655006387760154E-03,  5.774538633336320E-03,  9.998303705322271E-01, -2.845934960460418E-04,
2462416.500000000, A.D. 2029-Oct-07 00:00:00.0000,  9.715240360202019E-01,  2.156281144093791E-01,  9.346579723185251E-02, -4.325828421628988E-03,  1.529109013741325E-02,  6.628224475150781E-03,  5.772890714768886E-03,  9.995450422771914E-01, -2.860752210470955E-04,
2462417.500000000, A.D. 2029-Oct-08 00:00:00.0000,  9.670535083035294E-01,  2.308864174460577E-01,  1.000797205300316E-01, -4.615036509347407E-03,  1.522467600043626E-02,  6.599259331827922E-03,  5.771234126721818E-03,  9.992582129482893E-01, -2.875776405311475E-04,
2462418.500000000, A.D. 2029-Oct-09 00:00:00.0000,  9.622943834628996E-01,  2.460757918168775E-01,  1.066635950247002E-01, -4.902983616742989E-03,  1.515323986135438E-02,  6.568132302158525E-03,  5.769569077423936E-03,  9.989699185992231E-01, -2.889851734347101E-04,
2462419.500000000, A.D. 2029-Oct-10 00:00:00.0000,  9.572480363430121E-01,  2.611912451979630E-01,  1.132152784750867E-01, -5.189446103340917E-03,  1.507684924055203E-02,  6.534885794127587E-03,  5.767896458900686E-03,  9.986803136794109E-01, -2.901800970487806E-04,
2462420.500000000, A.D. 2029-Oct-11 00:00:00.0000,  9.519160496982749E-01,  2.762278749763610E-01,  1.197326790717367E-01, -5.474234873593962E-03,  1.499561341853091E-02,  6.499576834760625E-03,  5.766217800109664E-03,  9.983896629196540E-01, -2.910625690133958E-04,
2462421.500000000, A.D. 2029-Oct-12 00:00:00.0000,  9.463001725117972E-01,  2.911809009817092E-01,  1.262137654763179E-01, -5.757207459056499E-03,  1.490966450897058E-02,  6.462267749832963E-03,  5.764535120015388E-03,  9.980983158928224E-01, -2.915641833854798E-04,
2462422.500000000, A.D. 2029-Oct-13 00:00:00.0000,  9.404022728044816E-01,  3.060456781166093E-01,  1.326565676738081E-01, -6.038267181047263E-03,  1.481913755235246E-02,  6.423017676397785E-03,  5.762850731296079E-03,  9.978066730267371E-01, -2.916513873400533E-04,
2462423.500000000, A.D. 2029-Oct-14 00:00:00.0000,  9.342242962575470E-01,  3.208176914785143E-01,  1.390591708525044E-01, -6.317353349756113E-03,  1.472415613841145E-02,  6.381877325532571E-03,  5.761167050350167E-03,  9.975151527078164E-01, -2.913205237354099E-04,
2462424.500000000, A.D. 2029-Oct-15 00:00:00.0000,  9.277682365296767E-01,  3.354925408945145E-01,  1.454197058625500E-01, -6.594428645043646E-03,  1.462482557762328E-02,  6.338887268958638E-03,  5.759486449281072E-03,  9.972241656530363E-01, -2.905890466657683E-04,
2462425.500000000, A.D. 2029-Oct-16 00:00:00.0000,  9.210361175921975E-01,  3.500659218300662E-01,  1.517363392819181E-01, -6.869468222145976E-03,  1.452123204218854E-02,  6.294078629278691E-03,  5.757811159507103E-03,  9.969340982204992E-01, -2.894869484824716E-04,
2462426.500000000, A.D. 2029-Oct-17 00:00:00.0000,  9.140299852527903E-01,  3.645336072538490E-01,  1.580072647893020E-01, -7.142452320534489E-03,  1.441344487869541E-02,  6.247474797283371E-03,  5.756143218845403E-03,  9.966453032473068E-01, -2.880504519785631E-04,
2462427.500000000, A.D. 2029-Oct-18 00:00:00.0000,  9.067519043632700E-01,  3.788914323949762E-01,  1.642306963391036E-01, -7.413362146989311E-03,  1.430151977730033E-02,  6.199093202046601E-03,  5.754484447439702E-03,  9.963580958815763E-01, -2.863182811549368E-04,
2462428.500000000, A.D. 2029-Oct-19 00:00:00.0000,  8.992039589408809E-01,  3.931352825166825E-01,  1.704048629248701E-01, -7.682177968188961E-03,  1.418550150162083E-02,  6.148946679201491E-03,  5.752836439102198E-03,  9.960727520833349E-01, -2.843299198872536E-04,
2462429.500000000, A.D. 2029-Oct-20 00:00:00.0000,  8.913882535624098E-01,  4.072610829942123E-01,  1.765280044669054E-01, -7.948878309008764E-03,  1.406542574975731E-02,  6.097044359289210E-03,  5.751200558950270E-03,  9.957895082153303E-01, -2.821250413037339E-04,
2462430.500000000, A.D. 2029-Oct-21 00:00:00.0000,  8.833069153547088E-01,  4.212647908452112E-01,  1.825983683929685E-01, -8.213439460831163E-03,  1.394132024033029E-02,  6.043392193360208E-03,  5.749577942678735E-03,  9.955085609170242E-01, -2.797434158955486E-04,
2462431.500000000, A.D. 2029-Oct-22 00:00:00.0000,  8.749620965102645E-01,  4.351423870878995E-01,  1.886142066368787E-01, -8.475834883493840E-03,  1.381320534129023E-02,  5.987993292451344E-03,  5.747969496114275E-03,  9.952300670274447E-01, -2.772248535593916E-04,
2462432.500000000, A.D. 2029-Oct-23 00:00:00.0000,  8.663559775036941E-01,  4.488898696415022E-01,  1.945737729492614E-01, -8.736034407457544E-03,  1.368109457450198E-02,  5.930848232760850E-03,  5.746375895521716E-03,  9.949541436382165E-01, -2.746089885516789E-04,
2462433.500000000, A.D. 2029-Oct-24 00:00:00.0000,  8.574907711620261E-01,  4.625032467673501E-01,  2.004753205341240E-01, -8.994003354491862E-03,  1.354499521539498E-02,  5.871955408980510E-03,  5.744797589608066E-03,  9.946808684405499E-01, -2.719349225599281E-04,
2462434.500000000, A.D. 2029-Oct-25 00:00:00.0000,  8.483687275729478E-01,  4.759785311839516E-01,  2.063171000663304E-01, -9.249701773029277E-03,  1.340490903397431E-02,  5.811311436532544E-03,  5.743234803670356E-03,  9.944102804434166E-01, -2.692408687503021E-04,
2462435.500000000, A.D. 2029-Oct-26 00:00:00.0000,  8.389921396355194E-01,  4.893117349495021E-01,  2.120973581105114E-01, -9.503083931340858E-03,  1.326083305757647E-02,  5.748911537580937E-03,  5.741687545368772E-03,  9.941423809731366E-01, -2.665639714723526E-04,
2462436.500000000, A.D. 2029-Oct-27 00:00:00.0000,  8.293633489848603E-01,  5.024988650273513E-01,  2.178143358787211E-01, -9.754098058480409E-03,  1.311276013348664E-02,  5.684749816943430E-03,  5.740155610737182E-03,  9.938771347140690E-01, -2.639404132346337E-04,
2462437.500000000, A.D. 2029-Oct-28 00:00:00.0000,  8.194847521321695E-01,  5.155359192181702E-01,  2.234662681758363E-01, -1.000268611956895E-02,  1.296067906859800E-02,  5.618819353561179E-03,  5.738638588773245E-03,  9.936144705033647E-01, -2.614057798528421E-04,
2462438.500000000, A.D. 2029-Oct-29 00:00:00.0000,  8.093588069770267E-01,  5.284188819677578E-01,  2.290513823378946E-01, -1.024878321272043E-02,  1.280457423931579E-02,  5.551112102334284E-03,  5.737135863658469E-03,  9.933542817153563E-01, -2.589954607178338E-04,
2462439.500000000, A.D. 2029-Oct-30 00:00:00.0000,  7.989880403398709E-01,  5.411437195620038E-01,  2.345678970177852E-01, -1.049231603269054E-02,  1.264442480513730E-02,  5.481618717693147E-03,  5.735646615588137E-03,  9.930964264052580E-01, -2.567446354351316E-04,
2462440.500000000, A.D. 2029-Oct-31 00:00:00.0000,  7.883750577396841E-01,  5.537063745293355E-01,  2.400140208610846E-01, -1.073319983129995E-02,  1.248020403280225E-02,  5.410328571069992E-03,  5.734169824455287E-03,  9.928407279470238E-01, -2.546871685492653E-04,
2462441.500000000, A.D. 2029-Nov-01 00:00:00.0000,  7.775225571211209E-01,  5.661027598179105E-01,  2.453879514804089E-01, -1.097133354319378E-02,  1.231187973407824E-02,  5.337230422484050E-03,  5.732704285070897E-03,  9.925869776686440E-01, -2.528525773752041E-04,
2462442.500000000, A.D. 2029-Nov-02 00:00:00.0000,  7.664333482681325E-01,  5.783287545795274E-01,  2.506878756789583E-01, -1.120659343649685E-02,  1.213941732450946E-02,  5.262314353280153E-03,  5.731248647309484E-03,  9.923349418031375E-01, -2.512603464083553E-04,
2462443.500000000, A.D. 2029-Nov-03 00:00:00.0000,  7.551103786796433E-01,  5.903802050277797E-01,  2.559119724762781E-01, -1.143882695567660E-02,  1.196278715951862E-02,  5.185575501658769E-03,  5.729801497101842E-03,  9.920843755120109E-01, -2.499115692951618E-04,
2462444.500000000, A.D. 2029-Nov-04 00:00:00.0000,  7.435567641682973E-01,  6.022529351731741E-01,  2.610584208104737E-01, -1.166785012449114E-02,  1.178197692641840E-02,  5.107019600845992E-03,  5.728361490130800E-03,  9.918350460339616E-01, -2.487794983963117E-04,
2462445.500000000, A.D. 2029-Nov-05 00:00:00.0000,  7.317758184493741E-01,  6.139427719076644E-01,  2.661254132566736E-01, -1.189345286210078E-02,  1.159700737484958E-02,  5.026669158825889E-03,  5.726927534689986E-03,  9.915867643458908E-01, -2.478027646617945E-04,
2462446.500000000, A.D. 2029-Nov-06 00:00:00.0000,  7.197710721495290E-01,  6.254455854321239E-01,  2.711111752405671E-01, -1.211541495322574E-02,  1.140794612818704E-02,  4.944567768771577E-03,  5.725498993859639E-03,  9.913394201685597E-01, -2.468862650571741E-04,
2462447.500000000, A.D. 2029-Nov-07 00:00:00.0000,  7.075462712283855E-01,  6.367573394981638E-01,  2.760139864031559E-01, -1.233353030871372E-02,  1.121491235114604E-02,  4.860779704088771E-03,  5.724075851939859E-03,  9.910930107836163E-01, -2.459127889985114E-04,
2462448.500000000, A.D. 2029-Nov-08 00:00:00.0000,  6.951053503051788E-01,  6.478741396122294E-01,  2.808321986200545E-01, -1.254763115946700E-02,  1.101806776432201E-02,  4.775383700283724E-03,  5.722658786848371E-03,  9.908476535688752E-01, -2.447630318581682E-04,
2462449.500000000, A.D. 2029-Nov-09 00:00:00.0000,  6.824523860895417E-01,  6.587922661379911E-01,  2.855642456194127E-01, -1.275760225198014E-02,  1.081759646590286E-02,  4.688462951805515E-03,  5.721249120522115E-03,  9.906035774106224E-01, -2.433363125841614E-04,
2462450.500000000, A.D. 2029-Nov-10 00:00:00.0000,  6.695915439204261E-01,  6.695081850311696E-01,  2.902086423838164E-01, -1.296338033259764E-02,  1.061368199808125E-02,  4.600095385380322E-03,  5.719848668064876E-03,  9.903610965843359E-01, -2.415638543316971E-04,
2462451.500000000, A.D. 2029-Nov-11 00:00:00.0000,  6.565270311361895E-01,  6.800185379872580E-01,  2.947639764488119E-01, -1.316494205460420E-02,  1.040649021140688E-02,  4.510347547125421E-03,  5.718459541139656E-03,  9.901205767131307E-01, -2.394113307691512E-04,
2462452.500000000, A.D. 2029-Nov-12 00:00:00.0000,  6.432630652637237E-01,  6.903201201304646E-01,  2.992288953515253E-01, -1.336228771673709E-02,  1.019616160431128E-02,  4.419272940880948E-03,  5.717083962841233E-03,  9.898824027139359E-01, -2.368730781017557E-04,
